comment_id,text,author,likes,replies,time,time_parsed
UgytvdtiCAUvs-IK1dl4AaABAg,"JANGAN LUPA, PELEMAHAN RUPIAH SEKARANG INI WALAUPUN CUMA 5%+- TAPI DI TIMMING YANG FATAL KENAPA?
""KARNA HARGA OIL LAGI NAIK-NAIKNYA"". Dampaknya > Subsidi Membengkak > Defisit Melebar > Investor Takut dan Keluar > Rupiah  Makin Melemah.
 Dan lucunya BI disalah-salahin pdahal kalo yang ngerti malah kondisi BI sekarang sama kayak ditumbalkan pemerintah. 

akar permasalahannya: ini akumulasi kesalahan dari pemerintahan-pemerintahan sebelumnya ditambah pemerintahan sekarang terlalu agresif membuat program baru.",@alif4927,51,13,3 minggu yang lalu,1779546153.617321
Ugyvz1Jc98zP9Ong_nJ4AaABAg,tapi koh . kenapa faktor hutang Indonesia tidak di masukan. apakah hutang Indonesia itu tidak ada pengaruhnya.,@dennyfirman4473,0,,3 minggu yang lalu,1779546153.617321
Ugx8kFdoAzeep0CPsyV4AaABAg,Ayooo revolusiiii🎉,@yosanfotografi,37,12,3 minggu yang lalu,1779546153.617321
UgybEh1tTBTXCCXpMSV4AaABAg,Komposisi kementrian abal abal.,@sagimansag1901,0,,3 minggu yang lalu,1779546153.617321
UgxuvOS-DQhDunuYerR4AaABAg,"Menantu dan mertua sama aja , akan di gulingkan",@NegeriKonohagakure,35,21,3 minggu yang lalu,1779546153.617321
UgxDVqXL049p_0vM6VB4AaABAg,TKI mengalami kenaikan gaji yg lumayan semoga dapat menyumbang dollar ke desa tempat mereka tinggal,@SellyKook,1,2,3 minggu yang lalu,1779546153.617321
UgzPUeBddlrQv_mo5CR4AaABAg,OTW 17845 memperingati kemerdekaan RI,@bert78i,0,3,3 minggu yang lalu,1779546157.059998
UgyYtrBb9-zovk0Qq8t4AaABAg,"itu effect domiino, 1 orang menggeluh, baik personal atau emang PESURUH ASING buat propaganda di sosmed-YT menular ke 1rb orang ke 1jt orang, investor membaca itu, mereka takut, dan buru2 menarik dollar yg di investasikan ke indonesia, pasti runtuh KURS rupiah. BELUM LAGI NEGARA2 YG BENCI SM KITA, MAKIN membuat ketakutan2. mau ganti 100-1000x pemimpin, klo Rakyatnya karakternya PESIMIS OVER percayalah, kehancuran ekonomi akan terulang terus menerus,,yg rugi ya bukan orang lain",@ninoscooters,3,9,3 minggu yang lalu (diedit),1779546157.06263
UgzE7ug9VZfhJyEjAd54AaABAg,"jejak dulu, jokowi merusak rupiah",@motivasihidupsederhanaginanjar,0,,3 minggu yang lalu (diedit),1779546157.064671
UgwE7iLgjLOeqlOcCYp4AaABAg,grgr prakontol kang joget,@nobody-bz1vw,0,,3 minggu yang lalu,1779546157.06569
UgwSl2ebCFav28c4xLl4AaABAg,"Satu saja masalah di indonesia leon, semua pejabatnya korup di indonesia",@agungutama2613,68,15,3 minggu yang lalu,1779546157.067743
UgxvFQsAya_Ht85zm214AaABAg,Thank you udah buat video ini di saat para subscriber lagi khawatir. GBU bro,@samanean,3,,3 minggu yang lalu,1779546157.067743
UgyVeRha5K_BfXjqARZ4AaABAg,2014 ke atas itu ya sejak Jkw menjabat.,@515gohadneltr,0,,3 minggu yang lalu,1779546157.069748
Ugw4xMiBMVlO_77wnfZ4AaABAg,"Suara yg nanya pertanyaannya lemes amat ko, udh kek rupiah aja 😂",@sakatagintoki7352,1,1,3 minggu yang lalu,1779546157.071752
UgyfE7K31Yu4D0px3oN4AaABAg,"Dxy melemah, tapi rupiah lebih sampah karena pejabat dan pemimpin kita jamban",@maRvelus01,0,,3 minggu yang lalu,1779546157.073758
UgzqQGM_9XYiCX13DKp4AaABAg,"Banyak desa pakai dollar... banyak money changer.

Desa adat kuta 
Desa adat ubud dll..",@smartdetoxsehati2694,0,,3 minggu yang lalu,1779546157.075763
UgzgDMtkrsbhHbf0tXZ4AaABAg,idr melemah bukan usd menguat karena sgd chf aud juga naik semua,@mr.pinguns,2,,3 minggu yang lalu,1779546157.075763
UgyHij_y7HnWI3qmD814AaABAg,Pernyataan si Wowo malah disambut tepuk tangan satu forum 😂😂 apa yg bisa diharapkan dr pemerintahan seperti itu! Yg penting MBG dan kopdes cair 😅,@jonlim1396,4,,3 minggu yang lalu,1779546157.078905
Ugwft10KiKH_NtU2VmR4AaABAg,P,@MuhammadArdiansyah21-dp9uo,0,,3 minggu yang lalu,1779546157.08139
Ugx682QwSzp53cTt38d4AaABAg,"Hopeless, selama pemerintahan nya belum ganti. Karena komposisi kabinet dan jajarannya tidak sekompeten 1998. Hampir tidak ada profesional di bidangnya 😢.",@vikyzulfikar23,149,54,3 minggu yang lalu,1779546157.082744
Ugz4JRb2tiSaVXwUYHd4AaABAg,"IDR yg melemah ke hampir semua mata uang negara lain, dengan euro melemah, dengan singapur dollar melemah, dengan ringgit melemah, dan beberapa mata uang asean lain juga melemah, apalagi dengan mata uang yg kuat lainnya juga melemah",@iputujuniarthasemaraputra3754,3,3,3 minggu yang lalu,1779546157.08423
Ugy3yx85A6yvOZuXlA94AaABAg,Gimana Prabowo ajah lah kita mah 😂😂,@DaeniNi-oq3dp,0,,3 minggu yang lalu,1779546157.08423
UgysOgR_LwQNaHHxMbN4AaABAg,"Malem banget Ko Leon, nontonnya besok aja deh, pusing dollar naek terus 😁🙏",@kardady,0,1,3 minggu yang lalu,1779546157.08423
UgwL3cSIVQNZWwOG42R4AaABAg,Idr yg melemah... Kerna rm menguat vs usd...,@zulkifliismail7858,0,,3 minggu yang lalu,1779546157.08423
Ugx02ZHN6lzqI_M6L_14AaABAg,17845,@HubbIe05,0,,3 minggu yang lalu,1779546157.08423
